Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Media,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,0.0,27.0
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47236,b2-26-1,Formate,EC,2017-08-31 22:58:54.236162+00:00,hours,g/L,,0.45818
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47429,b3-01-2,Formate,EC,2017-08-31 23:00:53.636783+00:00,hours,,,0.04473
47082,Ajinomoto Cycle 1,,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47425,b3-24-1,Succinate,EC,2017-08-31 23:00:52.805233+00:00,hours,,,0.04537
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47429,b3-01-2,Pyruvate,EC,2017-08-31 23:00:53.543469+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47292,b3-13-3,Pyruvate,EC,2017-08-31 22:59:03.846530+00:00,hours,,,0.11497
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47429,b3-01-2,D-Glucose,EC,2017-08-31 23:00:53.507908+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47425,b3-24-1,Pyruvate,EC,2017-08-31 23:00:52.772970+00:00,hours,,,0.70054
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47423,b3-23-2,Acetate,EC,2017-08-31 23:00:52.529168+00:00,hours,,,0.78381
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47300,b3-21-2,Formate,EC,2017-08-31 22:59:05.713161+00:00,hours,g/L,,0.3806
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47356,b2-26-1,Succinate,EC,2017-08-31 23:00:41.561683+00:00,hours,,,0.10207
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47310,b3-01-3,Acetate,EC,2017-08-31 22:59:07.384011+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47290,b3-13-1,Acetate,EC,2017-08-31 22:59:03.609196+00:00,hours,g/L,,0.4687
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47310,b3-01-3,Succinate,EC,2017-08-31 22:59:07.308479+00:00,hours,g/L,,0.07608
47082,Ajinomoto Cycle 1,,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47300,b3-21-2,Acetate,EC,2017-08-31 22:59:05.743374+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47310,b3-01-3,Pyruvate,EC,2017-08-31 22:59:07.284123+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47310,b3-01-3,D-Glucose,EC,2017-08-31 22:59:07.260213+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47430,b3-01-3,Acetate,EC,2017-08-31 23:00:53.842875+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47292,b3-13-3,Succinate,EC,2017-08-31 22:59:03.877225+00:00,hours,g/L,,0.10245
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47299,b3-21-1,Formate,EC,2017-08-31 22:59:05.539480+00:00,hours,g/L,,0.37392
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47290,b3-13-1,Pyruvate,EC,2017-08-31 22:59:03.480623+00:00,hours,,,0.14355
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47430,b3-01-3,Pyruvate,EC,2017-08-31 23:00:53.727559+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47201,b3-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47441,b3-9017-2,Acetate,EC,2017-08-31 23:00:55.615010+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47201,b3-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47321,b3-9017-2,D-Glucose,EC,2017-08-31 22:59:08.866878+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47190,b3-01-3,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47430,b3-01-3,D-Glucose,EC,2017-08-31 23:00:53.699281+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47299,b3-21-1,Succinate,EC,2017-08-31 22:59:05.481671+00:00,hours,g/L,,0.09218
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47410,b3-13-1,Acetate,EC,2017-08-31 23:00:50.313761+00:00,hours,,,0.4687
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47292,b3-13-3,Formate,EC,2017-08-31 22:59:03.939592+00:00,hours,g/L,,0.34734
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47358,b2-26-3,Succinate,EC,2017-08-31 23:00:41.889377+00:00,hours,,,0.10512
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47410,b3-13-1,Formate,EC,2017-08-31 23:00:50.285480+00:00,hours,,,0.41736
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47311,b3-02-1,Succinate,EC,2017-08-31 22:59:07.455225+00:00,hours,g/L,,0.08624
47082,Ajinomoto Cycle 1,,47201,b3-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47321,b3-9017-2,Pyruvate,EC,2017-08-31 22:59:08.890519+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47311,b3-02-1,Pyruvate,EC,2017-08-31 22:59:07.430522+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47311,b3-02-1,D-Glucose,EC,2017-08-31 22:59:07.407786+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47431,b3-02-1,Acetate,EC,2017-08-31 23:00:53.987318+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47201,b3-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47321,b3-9017-2,Succinate,EC,2017-08-31 22:59:08.914872+00:00,hours,g/L,,0.07768
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47356,b2-26-1,Formate,EC,2017-08-31 23:00:41.616811+00:00,hours,,,0.45818
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47423,b3-23-2,Succinate,EC,2017-08-31 23:00:52.444292+00:00,hours,,,0.10308
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47410,b3-13-1,D-Glucose,EC,2017-08-31 23:00:50.175358+00:00,hours,g/L,,0.11447
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47431,b3-02-1,Pyruvate,EC,2017-08-31 23:00:53.891279+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47356,b2-26-1,Acetate,EC,2017-08-31 23:00:41.643590+00:00,hours,,,0.0204
47082,Ajinomoto Cycle 1,,47191,b3-02-1,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47431,b3-02-1,D-Glucose,EC,2017-08-31 23:00:53.867458+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47423,b3-23-2,Pyruvate,EC,2017-08-31 23:00:52.415180+00:00,hours,,,0.26762
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47419,b3-21-1,Acetate,EC,2017-08-31 23:00:51.859505+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47172,b3-13-3,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47292,b3-13-3,Acetate,EC,2017-08-31 22:59:03.970529+00:00,hours,g/L,,0.10492
47082,Ajinomoto Cycle 1,,47169,b3-10-3,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47289,b3-10-3,Pyruvate,EC,2017-08-31 22:59:03.261158+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47291,b3-13-2,Acetate,EC,2017-08-31 22:59:03.789250+00:00,hours,g/L,,0.35023
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47312,b3-02-2,Succinate,EC,2017-08-31 22:59:07.600431+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47236,b2-26-1,D-Glucose,EC,2017-08-31 22:58:54.089743+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47187,b3-24-3,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47427,b3-24-3,D-Glucose,EC,2017-08-31 23:00:53.129161+00:00,hours,g/L,,10.07973
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47312,b3-02-2,Pyruvate,EC,2017-08-31 22:59:07.577035+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47312,b3-02-2,D-Glucose,EC,2017-08-31 22:59:07.552950+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47432,b3-02-2,Acetate,EC,2017-08-31 23:00:54.131657+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47187,b3-24-3,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47307,b3-24-3,Acetate,EC,2017-08-31 22:59:06.946653+00:00,hours,g/L,,2.06639
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47419,b3-21-1,Succinate,EC,2017-08-31 23:00:51.777162+00:00,hours,,,0.09218
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47291,b3-13-2,Pyruvate,EC,2017-08-31 22:59:03.667357+00:00,hours,,,0.1938
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47432,b3-02-2,Pyruvate,EC,2017-08-31 23:00:54.034782+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47187,b3-24-3,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47427,b3-24-3,Formate,EC,2017-08-31 23:00:53.251283+00:00,hours,,,0.16793
47082,Ajinomoto Cycle 1,,47192,b3-02-2,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47432,b3-02-2,D-Glucose,EC,2017-08-31 23:00:54.010930+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47419,b3-21-1,Pyruvate,EC,2017-08-31 23:00:51.749028+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47411,b3-13-2,Acetate,EC,2017-08-31 23:00:50.482079+00:00,hours,,,0.35023
47082,Ajinomoto Cycle 1,,47123,b2-28-2,F,JBEI-17818,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47243,b2-28-2,Succinate,EC,2017-08-31 22:58:55.401066+00:00,hours,g/L,,0.13467
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47237,b2-26-2,Pyruvate,EC,2017-08-31 22:58:54.348101+00:00,hours,,,0.11996
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47411,b3-13-2,Formate,EC,2017-08-31 23:00:50.453795+00:00,hours,,,0.44672
47082,Ajinomoto Cycle 1,,47193,b3-02-3,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47313,b3-02-3,Succinate,EC,2017-08-31 22:59:07.746371+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47120,b2-27-2,F,JBEI-17809,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47240,b2-27-2,D-Glucose,EC,2017-08-31 22:58:54.907474+00:00,hours,,,4.9732
47082,Ajinomoto Cycle 1,,47193,b3-02-3,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47313,b3-02-3,Pyruvate,EC,2017-08-31 22:59:07.721338+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47193,b3-02-3,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47313,b3-02-3,D-Glucose,EC,2017-08-31 22:59:07.697005+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47193,b3-02-3,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47433,b3-02-3,Acetate,EC,2017-08-31 23:00:54.279145+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47358,b2-26-3,Formate,EC,2017-08-31 23:00:41.945652+00:00,hours,,,0.44367
47082,Ajinomoto Cycle 1,,47187,b3-24-3,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47427,b3-24-3,Pyruvate,EC,2017-08-31 23:00:53.155323+00:00,hours,,,0.9004
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47411,b3-13-2,D-Glucose,EC,2017-08-31 23:00:50.342857+00:00,hours,g/L,,0.62842
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47357,b2-26-2,D-Glucose,EC,2017-08-31 23:00:41.671429+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47237,b2-26-2,Succinate,EC,2017-08-31 22:58:54.383620+00:00,hours,g/L,,0.10195
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47237,b2-26-2,Formate,EC,2017-08-31 22:58:54.455255+00:00,hours,g/L,,0.46253
47082,Ajinomoto Cycle 1,,47187,b3-24-3,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47427,b3-24-3,Acetate,EC,2017-08-31 23:00:53.281183+00:00,hours,,,2.06639
47082,Ajinomoto Cycle 1,,47193,b3-02-3,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47433,b3-02-3,D-Glucose,EC,2017-08-31 23:00:54.156006+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47193,b3-02-3,F,JBEI-17789,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47433,b3-02-3,Pyruvate,EC,2017-08-31 23:00:54.181067+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47237,b2-26-2,Acetate,EC,2017-08-31 22:58:54.491517+00:00,hours,g/L,,0.01363
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47419,b3-21-1,D-Glucose,EC,2017-08-31 23:00:51.720068+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47411,b3-13-2,Pyruvate,EC,2017-08-31 23:00:50.371112+00:00,hours,,,0.1938
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47411,b3-13-2,Succinate,EC,2017-08-31 23:00:50.398972+00:00,hours,,,0.1261
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47357,b2-26-2,Pyruvate,EC,2017-08-31 23:00:41.698595+00:00,hours,,,0.11996
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47357,b2-26-2,Acetate,EC,2017-08-31 23:00:41.807447+00:00,hours,,,0.01363
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47237,b2-26-2,D-Glucose,EC,2017-08-31 22:58:54.310869+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47423,b3-23-2,D-Glucose,EC,2017-08-31 23:00:52.386821+00:00,hours,g/L,,1.60619
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47357,b2-26-2,Succinate,EC,2017-08-31 23:00:41.724430+00:00,hours,,,0.10195
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47291,b3-13-2,D-Glucose,EC,2017-08-31 22:59:03.639559+00:00,hours,,,0.62842
47082,Ajinomoto Cycle 1,,47117,b2-26-2,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47357,b2-26-2,Formate,EC,2017-08-31 23:00:41.779494+00:00,hours,,,0.46253
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47358,b2-26-3,Acetate,EC,2017-08-31 23:00:41.973369+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47238,b2-26-3,Formate,EC,2017-08-31 22:58:54.677428+00:00,hours,g/L,,0.44367
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47419,b3-21-1,Formate,EC,2017-08-31 23:00:51.831504+00:00,hours,,,0.37392
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47291,b3-13-2,Succinate,EC,2017-08-31 22:59:03.696776+00:00,hours,g/L,,0.1261
47082,Ajinomoto Cycle 1,,47171,b3-13-2,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47291,b3-13-2,Formate,EC,2017-08-31 22:59:03.757157+00:00,hours,g/L,,0.44672
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47238,b2-26-3,Acetate,EC,2017-08-31 22:58:54.715103+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47188,b3-01-1,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47428,b3-01-1,Succinate,EC,2017-08-31 23:00:53.375243+00:00,hours,,,0.08654
47082,Ajinomoto Cycle 1,,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47425,b3-24-1,D-Glucose,EC,2017-08-31 23:00:52.739749+00:00,hours,g/L,,7.24022
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47238,b2-26-3,D-Glucose,EC,2017-08-31 22:58:54.528625+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47238,b2-26-3,Pyruvate,EC,2017-08-31 22:58:54.565783+00:00,hours,,,0.11646
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47299,b3-21-1,D-Glucose,EC,2017-08-31 22:59:05.426844+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47238,b2-26-3,Succinate,EC,2017-08-31 22:58:54.602183+00:00,hours,g/L,,0.10512
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47299,b3-21-1,Pyruvate,EC,2017-08-31 22:59:05.454895+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47410,b3-13-1,Pyruvate,EC,2017-08-31 23:00:50.202616+00:00,hours,,,0.14355
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47410,b3-13-1,Succinate,EC,2017-08-31 23:00:50.230018+00:00,hours,,,0.08769
47082,Ajinomoto Cycle 1,,47120,b2-27-2,F,JBEI-17809,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47240,b2-27-2,Pyruvate,EC,2017-08-31 22:58:54.932065+00:00,hours,,,0.19358
47082,Ajinomoto Cycle 1,,47119,b2-27-1,F,JBEI-17809,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47239,b2-27-1,D-Glucose,EC,2017-08-31 22:58:54.757340+00:00,hours,,,5.09442
47082,Ajinomoto Cycle 1,,47119,b2-27-1,F,JBEI-17809,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47239,b2-27-1,Acetate,EC,2017-08-31 22:58:54.882334+00:00,hours,g/L,,2.81977
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47358,b2-26-3,D-Glucose,EC,2017-08-31 23:00:41.834163+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47118,b2-26-3,F,JBEI-17805,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47358,b2-26-3,Pyruvate,EC,2017-08-31 23:00:41.861703+00:00,hours,,,0.11646
47082,Ajinomoto Cycle 1,,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47423,b3-23-2,Formate,EC,2017-08-31 23:00:52.501361+00:00,hours,,,0.47808
47082,Ajinomoto Cycle 1,,47189,b3-01-2,F,JBEI-17784,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47309,b3-01-2,Formate,EC,2017-08-31 22:59:07.212402+00:00,hours,g/L,,0.04473
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47290,b3-13-1,D-Glucose,EC,2017-08-31 22:59:03.451487+00:00,hours,,,0.11447
47082,Ajinomoto Cycle 1,,47169,b3-10-3,F,JBEI-17798,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47409,b3-10-3,Formate,EC,2017-08-31 23:00:50.120300+00:00,hours,,,0.03709
47082,Ajinomoto Cycle 1,,47119,b2-27-1,F,JBEI-17809,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47239,b2-27-1,Pyruvate,EC,2017-08-31 22:58:54.783133+00:00,hours,,,0.19577
47082,Ajinomoto Cycle 1,,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47299,b3-21-1,Acetate,EC,2017-08-31 22:59:05.567346+00:00,hours,g/L,,0.0
47082,Ajinomoto Cycle 1,,47170,b3-13-1,F,JBEI-17807,2% Glucose,100% unlabeled,,,M9-MOPS,1930,HPLC,47290,b3-13-1,Succinate,EC,2017-08-31 22:59:03.511471+00:00,hours,g/L,,0.08769
